机 / 機 / jī,Machine / machine / jī,机,機,jī,机  jī,Machine,machine,jī,,,,
寄 / 寄 / jì,Send / send / jì,寄,寄,jì,寄  jì,Send,send,jì,,,,
压 / 園 / yā,Press / Garden / Yā,压,園,yā,压  yā,Press,Garden,Yā,,,,
全球 / 全球 / quánqiú,Global / global / quánqiú,全球,全球,quánqiú,全球  quánqiú,Global,global,quánqiú,,,,
星 / 星 / xīng,Star / Star / Xīng,星,星,xīng,星  xīng,Star,Star,Xīng,,,,
产业 / 產業 / chǎnyè,Industry / Industry / Chǎnyèèè,产业,產業,chǎnyè,产业  chǎnyè,Industry,Industry,Chǎnyèèè,,,,
倍 / 倍 / bèi,Times / times / bèi,倍,倍,bèi,倍  bèi,Times,times,bèi,,,,
面 / 面 / miàn,Face / Noodles / Miàn,面,面,miàn,面  miàn,Face,Noodles,Miàn,,,,
上午 / 上午 / shàngwǔ,Morning / morning / shàngwǔ,上午,上午,shàngwǔ,上午  shàngwǔ,Morning,morning,shàngwǔ,,,,
费 / 費 / fèi,Fees / fits / fèi,费,費,fèi,费  fèi,Fees,fits,fèi,,,,
普遍 / 普遍 / pǔbiàn,Universal / general / pàbiàn,普遍,普遍,pǔbiàn,普遍  pǔbiàn,Universal,general,pàbiàn,,,,
小学 / 小學 / xiǎoxué,Primary School / Primary School / xiǎoxué,小学,小學,xiǎoxué,小学  xiǎoxué,Primary,School,Primary,School,xiǎoxué,,
夜 / 夜 / yè,Night / Night / Yè,夜,夜,yè,夜  yè,Night,Night,Yè,,,,
戴 / 戴 / dài,Wear / wear / dài,戴,戴,dài,戴  dài,Wear,wear,dài,,,,
失败 / 失敗 / shībài,Fail / fail / shībài,失败,失敗,shībài,失败  shībài,Fail,fail,shībài,,,,
相互 / 相互 / xiānghù,Mutual / mutual / xiānghù,相互,相互,xiānghù,相互  xiānghù,Mutual,mutual,xiānghù,,,,
紙 / 紙 / zhǐ,Paper / paper / zhǐ,紙,紙,zhǐ,紙  zhǐ,Paper,paper,zhǐ,,,,
校 / 校長 / xiàozhǎng,School / Principal / xiàozhǎng,校,校長,xiàozhǎng,校  xiàozhǎng,School,Principal,xiàozhǎng,,,,
集体 / 集體 / jítǐ,Collective / collective / jítǐǐhu,集体,集體,jítǐ,集体  jítǐ,Collective,collective,jítǐǐhu,,,,
访问 / 訪問 / fǎngwèn,Access / access / fǎngwèn,访问,訪問,fǎngwèn,访问  fǎngwèn,Access,access,fǎngwèn,,,,
解放 / 解放 / jiěfàng,Liberation / liberation / jinfàng,解放,解放,jiěfàng,解放  jiěfàng,Liberation,liberation,jinfàng,,,,
生存 / 生存 / shēngcún,Survival / survival / shēngcún,生存,生存,shēngcún,生存  shēngcún,Survival,survival,shēngcún,,,,
快乐 / 快樂 / kuàilè,Happy / Happy / Kuàilè,快乐,快樂,kuàilè,快乐  kuàilè,Happy,Happy,Kuàilè,,,,
允许 / 允許 / yǔnxǔ,Allow / allow / allow / y /nxǔ,允许,允許,yǔnxǔ,允许  yǔnxǔ,Allow,allow,allow,y,nxǔ,,
抢 / 搶 / qiǎng,Grab / qiǎng,抢,搶,qiǎng,抢  qiǎng,Grab,qiǎng,,,,,
制定 / 制定 / zhìdìng,Formulate / formulate / zhìdìng,制定,制定,zhìdìng,制定  zhìdìng,Formulate,formulate,zhìdìng,,,,
古代 / 古代 / gǔdài,Ancient / ancient / gidài,古代,古代,gǔdài,古代  gǔdài,Ancient,ancient,gidài,,,,
演出 / 演出 / yǎnchū,Performance / Performance / Yǎnchū,演出,演出,yǎnchū,演出  yǎnchū,Performance,Performance,Yǎnchū,,,,
组成 / 組成 / zǔchéng,Composition / composition / zéchéng,组成,組成,zǔchéng,组成  zǔchéng,Composition,composition,zéchéng,,,,
从而 / 從而 / cóng’éri,So / so / cóng’éri,从而,從而,cóng’éri,从而  cóng’éri,So,so,cóng’éri,,,,
文件 / 文件 / wénjiàn,File / file / wénjiàn,文件,文件,wénjiàn,文件  wénjiàn,File,file,wénjiàn,,,,
经历 / 經歷 / jīnglì,Experience / experience / jīnglì,经历,經歷,jīnglì,经历  jīnglì,Experience,experience,jīnglì,,,,
素质 / 素質 / sùzhì,Quality / Quality / Queen / Sùzhì,素质,素質,sùzhì,素质  sùzhì,Quality,Quality,Queen,Sùzhì,,,
代表 / 代表 / dàibiǎo,Representative / representative / dàibiǎo,代表,代表,dàibiǎo,代表  dàibiǎo,Representative,representative,dàibiǎo,,,,
放弃 / 放棄 / fàngqì,Give up / give up / fàngqì,放弃,放棄,fàngqì,放弃  fàngqì,Give,up,give,up,fàngqì,,
修 / 修 / xiū,Repair / repair / xiū,修,修,xiū,修  xiū,Repair,repair,xiū,,,,
严格 / 嚴格 / yángé,Strict / strict / yángé,严格,嚴格,yángé,严格  yángé,Strict,strict,yángé,,,,
刀 / 刀 / dāo,Knife / knife / dāo,刀,刀,dāo,刀  dāo,Knife,knife,dāo,,,,
科学 / 科學 / kēxué,Science / Science / Kēxué,科学,科學,kēxué,科学  kēxué,Science,Science,Kēxué,,,,
出口 / 出口 / chūkǒu,Exit / export / chūkǒu,出口,出口,chūkǒu,出口  chūkǒu,Exit,export,chūkǒu,,,,
土 / 土 / tǔ,Earth / Earth / T /,土,土,tǔ,土  tǔ,Earth,Earth,T,,,,
经理 / 經理 / jīnglǐ,Manager / Manager / Jīnglǐ,经理,經理,jīnglǐ,经理  jīnglǐ,Manager,Manager,Jīnglǐ,,,,
末 / 末 / mò,End / Mo / Mò,末,末,mò,末  mò,End,Mo,Mò,,,,
熟悉 / 熟悉 / shúxī,Familiar / familiar / shúxī,熟悉,熟悉,shúxī,熟悉  shúxī,Familiar,familiar,shúxī,,,,
绝对 / 絕對 / juéduì,Absolute / absolute / juéduì,绝对,絕對,juéduì,绝对  juéduì,Absolute,absolute,juéduì,,,,
性格 / 性格 / xìnggé,Personality / Personality / Xìnggé,性格,性格,xìnggé,性格  xìnggé,Personality,Personality,Xìnggé,,,,
照 / 照 / zhào,Photo / photo / zhào,照,照,zhào,照  zhào,Photo,photo,zhào,,,,
同样 / 同樣 / tóngyàng,The same / the same / tóngyàng,同样,同樣,tóngyàng,同样  tóngyàng,The,same,the,same,tóngyàng,,
恐怕 / 恐怕 / kǒngpà,I'm afraid / I'm afraid / kǒngpà,恐怕,恐怕,kǒngpà,恐怕  kǒngpà,I'm,afraid,I'm,afraid,kǒngpà,,
敌人 / 敵 人 / dírén,Enemy / Enemy / Dírén,敌人,,Dírén,敌人  Dírén,Enemy,Enemy,Dírén,,,,
国外 / 國外 / guówài,Foreign / Guówài,国外,國外,guówài,国外  guówài,Foreign,Guówài,,,,,
从事 / 從事 / cóngshì,Engaged in / cóngshì,从事,從事,cóngshì,从事  cóngshì,Engaged,in,cóngshì,,,,
做到 / 做到 / zuòdào,Do / zuòdào,做到,做到,zuòdào,做到  zuòdào,Do,zuòdào,,,,,
亲自 / 親自 / qīnzi,Yourself / qīnzi in person / qīnzi,亲自,親自,qīnzi,亲自  qīnzi,Yourself,qīnzi,in,person,qīnzi,,
均 / 均 / jūn,Umbrella / average / jūn,均,均,jūn,均  jūn,Umbrella,average,jūn,,,,
南 / 南 / nán,South / South / Nán,南,南,nán,南  nán,South,South,Nán,,,,
号 / 號 / hào,Number / number / hào,号,號,hào,号  hào,Number,number,hào,,,,
枪 / 槍 / qiāng,Gun / gun / qiāng,枪,槍,qiāng,枪  qiāng,Gun,gun,qiāng,,,,
赢 / 赢 / yíng,Win / win / yíng,赢,赢,yíng,赢  yíng,Win,win,yíng,,,,
登 / 登 / dēng,Deng / Deng / Dēng,登,登,dēng,登  dēng,Deng,Deng,Dēng,,,,
改造 / 改造 / gǎizào,Transformation / transformation / gǎizào,改造,改造,gǎizào,改造  gǎizào,Transformation,transformation,gǎizào,,,,
召开 / 召開 / zhāokāi,Hold / hold / zhāokāi,召开,召開,zhāokāi,召开  zhāokāi,Hold,hold,zhāokāi,,,,
出版 / 出版 / chūbǎn,Publish / publish / chūbǎn,出版,出版,chūbǎn,出版  chūbǎn,Publish,publish,chūbǎn,,,,
哪 / 哪 / na,Which / na / na,哪,哪,na,哪  na,Which,na,na,,,,
成熟 / 成熟 / chéngshú,Mature / mature / chéngshú,成熟,成熟,chéngshú,成熟  chéngshú,Mature,mature,chéngshú,,,,
油 / 油 / yóu,Oil / oil / yóu,油,油,yóu,油  yóu,Oil,oil,yóu,,,,
角度 / 角度 / jiǎodù,Angle / angle / jiǎodù,角度,角度,jiǎodù,角度  jiǎodù,Angle,angle,jiǎodù,,,,
指导 / 指導 / zhǐdǎo,Guidance / guidance / zhǐdǎo,指导,指導,zhǐdǎo,指导  zhǐdǎo,Guidance,guidance,zhǐdǎo,,,,
争 / 爭 / zhēng,Fight / zhēngng,争,爭,zhēng,争  zhēng,Fight,zhēngng,,,,,
"结 / 結 / jié, jiē","Knot / knot / jié, jiē",结,,jié,结  jié,Knot,knot,"jié,",jiē,,,
绿 / 綠 / lǜ,Green / Green / L,绿,綠,lǜ,绿  lǜ,Green,Green,L,,,,
色 / 色 / sè,Color / color / sè,色,色,sè,色  sè,Color,color,sè,,,,
文明 / 文明 / wénmíng,Civilization / Civilization / Wénmíng,文明,文明,wénmíng,文明  wénmíng,Civilization,Civilization,Wénmíng,,,,
大陆 / 大陸 / dàlù,Mainland / Mainland / Dà'an,大陆,大陸,dàlù,大陆  dàlù,Mainland,Mainland,Dà'an,,,,
功 / 功 / gōng,Gong / Gong / Gōng,功,功,gōng,功  gōng,Gong,Gong,Gōng,,,,
估计 / 估計 / gūjì,Estimation / estimate / gūjì,估计,估計,gūjì,估计  gūjì,Estimation,estimate,gūjì,,,,
制造 / 製造 / zhìzào,Manufacturing / manufacturing / zhìzào,制造,製造,zhìzào,制造  zhìzào,Manufacturing,manufacturing,zhìzào,,,,
战 / 戰 / zhàn,War / war / zhàn,战,戰,zhàn,战  zhàn,War,war,zhàn,,,,
乱 / 亂 / luàn,Chaos / chaos / luàn,乱,亂,luàn,乱  luàn,Chaos,chaos,luàn,,,,
特 / 特 / tè,Special / Tè / Tè,特,特,tè,特  tè,Special,Tè,Tè,,,,
皇帝 / 皇帝 / huángdì,Emperor / Emperor / huángdì,皇帝,皇帝,huángdì,皇帝  huángdì,Emperor,Emperor,huángdì,,,,
架 / 架 / jià,Shelf / Jià,架,架,jià,架  jià,Shelf,Jià,,,,,
查 / 查 / chá,Check / check / chá,查,查,chá,查  chá,Check,check,chá,,,,
维护 / 維護 / wéihù,Maintenance / maintenance / wéihù,维护,維護,wéihù,维护  wéihù,Maintenance,maintenance,wéihù,,,,
适应 / 適應 / shìyìng,Adaptation / adaptation / shìyìng,适应,適應,shìyìng,适应  shìyìng,Adaptation,adaptation,shìyìng,,,,
根 / 根 / gēn,Gen / Gēn,根,根,gēn,根  gēn,Gen,Gēn,,,,,
联合 / 聯合 / liánhé,Union / United / liánhé,联合,聯合,liánhé,联合  liánhé,Union,United,liánhé,,,,
盖 / 蓋 / gài,Cover / Gai / Gài,盖,蓋,gài,盖  gài,Cover,Gai,Gài,,,,
显然 / 顯然 / xiǎnrán,Obviously / obviously / xiǎnrán,显然,顯然,xiǎnrán,显然  xiǎnrán,Obviously,obviously,xiǎnrán,,,,
桥 / 橋 / qiáo,Bridge / bridge / qiáo,桥,橋,qiáo,桥  qiáo,Bridge,bridge,qiáo,,,,
题 / 題 / tí,Question / Title / Tí,题,題,tí,题  tí,Question,Title,Tí,,,,
体系 / 體系 / tǐxì,System / System / TǐXìì,体系,體系,tǐxì,体系  tǐxì,System,System,TǐXìì,,,,
读书 / 讀書 / dúshū,Reading / reading / dúshū,读书,讀書,dúshū,读书  dúshū,Reading,reading,dúshū,,,,
负 / 負 / fù,Negative / negative / fù,负,負,fù,负  fù,Negative,negative,fù,,,,
病人 / 病人 / bìngrén,Patient / patient / bìngrén,病人,病人,bìngrén,病人  bìngrén,Patient,patient,bìngrén,,,,
案 / 案 / àn,Case / Case / àn,案,案,àn,案  àn,Case,Case,àn,,,,
兼 / 兼 / jiān,Both / and / jiān,兼,兼,jiān,兼  jiān,Both,and,jiān,,,,
监督 / 監督 / jiāndū,Supervision / Supervision / JIāndū,监督,監督,jiāndū,监督  jiāndū,Supervision,Supervision,JIāndū,,,,
显示 / 顯示 / xiǎnshì,Show / display / xiǎnshì,显示,顯示,xiǎnshì,显示  xiǎnshì,Show,display,xiǎnshì,,,,
至今 / 至今 / zhìjīn,Now / to date / zhìjīn,至今,至今,zhìjīn,至今  zhìjīn,Now,to,date,zhìjīn,,,
云 / 雲 / yún,Cloud / Yun / Yún,云,雲,yún,云  yún,Cloud,Yun,Yún,,,,
演员 / 演員 / yǎnyuán,Actor / Actor / Yǎnyuán,演员,演員,yǎnyuán,演员  yǎnyuán,Actor,Actor,Yǎnyuán,,,,
奖 / 獎 / jiǎng,Award / award / jiǎng,奖,獎,jiǎng,奖  jiǎng,Award,award,jiǎng,,,,
观察 / 觀察 / guānchá,Observation / Observation / Guānchá,观察,觀察,guānchá,观察  guānchá,Observation,Observation,Guānchá,,,,
坚决 / 堅決 / jiānjué,Resolute / resolute / jiānjué,坚决,堅決,jiānjué,坚决  jiānjué,Resolute,resolute,jiānjué,,,,
毕竟 / 畢竟 / bìjìng,After all / after all / bìjìng,毕竟,畢竟,bìjìng,毕竟  bìjìng,After,all,after,all,bìjìng,,
旁边 / 旁邊 / pángbiān,Next / next / pángbiān,旁边,旁邊,pángbiān,旁边  pángbiān,Next,next,pángbiān,,,,
室 / 室 / shì,Room / room / shì,室,室,shì,室  shì,Room,room,shì,,,,
话题 / 話題 / huàtí,Topics / topics / huàtí,话题,話題,huàtí,话题  huàtí,Topics,topics,huàtí,,,,
关 / 關 / guān,Guan / Guan / Guān,关,關,guān,关  guān,Guan,Guan,Guān,,,,
等 / 等 / děng,Wait / wait / děng,等,等,děng,等  děng,Wait,wait,děng,,,,
鼓励 / 鼓働 / gǔlì,Encourage / Drum ǔ / g働lì,鼓励,鼓働,gǔlì,鼓励  gǔlì,Encourage,Drum,ǔ,g働lì,,,
非 / 非 / fēi,Non / non - / fēi,非,非,fēi,非  fēi,Non,non,-,fēi,,,
树 / 樹 / shù,Tree / tree / shù,树,樹,shù,树  shù,Tree,tree,shù,,,,
含 / 含 / hán,Contains / hán,含,含,hán,含  hán,Contains,hán,,,,,
解 / 解 / jiě,Solution / Jie / JI /,解,解,jiě,解  jiě,Solution,Jie,JI,,,,
方便 / 方便 / fāngbiàn,Convenient / convenient / fāngbiàn,方便,方便,fāngbiàn,方便  fāngbiàn,Convenient,convenient,fāngbiàn,,,,
高级 / 高級 / gāojí,Advanced / Gāojí,高级,高級,gāojí,高级  gāojí,Advanced,Gāojí,,,,,
广告 / 廣吿 / guǎnggào,Advertising / Guangzheng / Guǎnggào,广告,廣吿,guǎnggào,广告  guǎnggào,Advertising,Guangzheng,Guǎnggào,,,,
婚姻 / 婚姻 / hūnyīn,Marriage / Marriage / Hūnyīn,婚姻,婚姻,hūnyīn,婚姻  hūnyīn,Marriage,Marriage,Hūnyīn,,,,
说法 / 説法 / shuōfa,Story / Speaking / Shuōfa,说法,説法,shuōfa,说法  shuōfa,Story,Speaking,Shuōfa,,,,
自身 / 自身 / zìshēn,Yourself / own / zìshēn,自身,自身,zìshēn,自身  zìshēn,Yourself,own,zìshēn,,,,
争取 / 爭取 / zhēngqǔ,Strive / fight / zhēngqǔ,争取,爭取,zhēngqǔ,争取  zhēngqǔ,Strive,fight,zhēngqǔ,,,,
收到 / 收到 / shōudào,Receive / receive / shōudào,收到,收到,shōudào,收到  shōudào,Receive,receive,shōudào,,,,
卫生 / 衛生 / wèishēng,Hygiene / hygiene / wèishēng,卫生,衛生,wèishēng,卫生  wèishēng,Hygiene,hygiene,wèishēng,,,,
足 / 足 / zú,Foot / foot / lay,足,足,zú,足  zú,Foot,foot,lay,,,,
且 / 且 / qiě,/ And / qi,且,且,qiě,且  qiě,And,qi,,,,,
旁 / 旁 / páng,Beside / side / páng,旁,旁,páng,旁  páng,Beside,side,páng,,,,
模式 / 模式 / móshì,Mode / Mode / Móshì,模式,模式,móshì,模式  móshì,Mode,Mode,Móshì,,,,
好好 / 好好 / hǎohǎo,Good / good / hǎohǎo,好好,好好,hǎohǎo,好好  hǎohǎo,Good,good,hǎohǎo,,,,
损失 / 損失 / sǔnshī,Loss / loss / s nshī,损失,損失,sǔnshī,损失  sǔnshī,Loss,loss,s,nshī,,,
外面 / 外面 / wàimian,Outside / outside / wàimian,外面,外面,wàimian,外面  wàimian,Outside,outside,wàimian,,,,
皮 / 皮 / pí,Leather / leather / pí,皮,皮,pí,皮  pí,Leather,leather,pí,,,,
人士 / 人士 / rénshì,People / person / person / rénshì,人士,人士,rénshì,人士  rénshì,People,person,person,rénshì,,,
集中 / 集中 / jízhōng,Concentration / concentration / jízhōng,集中,集中,jízhōng,集中  jízhōng,Concentration,concentration,jízhōng,,,,
归 / 歸 / guī,Return / Gu / Gu,归,歸,guī,归  guī,Return,Gu,Gu,,,,
面临 / 面臨 / miànlín,Face / face / miànlín,面临,面臨,miànlín,面临  miànlín,Face,face,miànlín,,,,
广泛 / 廣泛 / guǎngfàn,Wide / Guǎngfàn,广泛,廣泛,guǎngfàn,广泛  guǎngfàn,Wide,Guǎngfàn,,,,,
纷纷 / 紛紛 / fēnfēn,One after another / fēnfēn,纷纷,紛紛,fēnfēn,纷纷  fēnfēn,One,after,another,fēnfēn,,,
难道 / 難道 / nándào,Is it / / nándào,难道,難道,nándào,难道  nándào,Is,it,nándào,,,,
反而 / 反而 / fǎn’ér,On the contrary / instead / fǎn’ér,反而,反而,fǎn’ér,反而  fǎn’ér,On,the,contrary,instead,fǎn’ér,,
必 / 必 / bì,Must / Bì,必,必,bì,必  bì,Must,Bì,,,,,
课 / 課 / kè,Lesson / less / kè,课,課,kè,课  kè,Lesson,less,kè,,,,
成果 / 成果 / chéngguǒ,Achievement / Achievement / Chéngguǒ,成果,成果,chéngguǒ,成果  chéngguǒ,Achievement,Achievement,Chéngguǒ,,,,
期 / 期 / qī,Period / period / qī,期,期,qī,期  qī,Period,period,qī,,,,
采用 / 採用 / cǎiyòng,Use / use / cǎiyòng,采用,採用,cǎiyòng,采用  cǎiyòng,Use,use,cǎiyòng,,,,
现代化 / 現代化 / xiàndàihuà,Modernization / modernization / xiàndàihuà,现代化,現代化,xiàndàihuà,现代化  xiàndàihuà,Modernization,modernization,xiàndàihuà,,,,
颇 / 頗 / pō,Pretty / Pig / Pō,颇,頗,pō,颇  pō,Pretty,Pig,Pō,,,,
成就 / 成就 / chéngjiù,Achievement / Achievement / Chéngjiù,成就,成就,chéngjiù,成就  chéngjiù,Achievement,Achievement,Chéngjiù,,,,
协议 / 協議 / xiéyì,Agreement / Agreement / xiéyì,协议,協議,xiéyì,协议  xiéyì,Agreement,Agreement,xiéyì,,,,
眼 / 眼 / yǎn,Eyes / Eyes / Yǎn,眼,眼,yǎn,眼  yǎn,Eyes,Eyes,Yǎn,,,,
处 / 處 / chù,Power / Chù,处,處,chù,处  chù,Power,Chù,,,,,
当中 / 當中 / dāngzhōng,Among them / among / dāngzhōng,当中,當中,dāngzhōng,当中  dāngzhōng,Among,them,among,dāngzhōng,,,
谈判 / 談判 / tánpàn,Negotiation / negotiation / tánpàn,谈判,談判,tánpàn,谈判  tánpàn,Negotiation,negotiation,tánpàn,,,,
赶 / 趕 / gǎn,Hast / Gǎn,赶,趕,gǎn,赶  gǎn,Hast,Gǎn,,,,,
富 / 富 / fù,Rich / rich / fù,富,富,fù,富  fù,Rich,rich,fù,,,,
平衡 / 平衡 / pínghéng,Balance / Balance / Pínghéng,平衡,平衡,pínghéng,平衡  pínghéng,Balance,Balance,Pínghéng,,,,
以下 / 以下 / yǐxià,Below / below / yǐxià,以下,以下,yǐxià,以下  yǐxià,Below,below,yǐxià,,,,
方案 / 方案 / fāng’àn,Scheme / Scheme / Fāng’àn,方案,方案,fāng’àn,方案  fāng’àn,Scheme,Scheme,Fāng’àn,,,,
气氛 / 氣氛 / qìfēn,Atmosphere / atmosphere / qìfēn,气氛,氣氛,qìfēn,气氛  qìfēn,Atmosphere,atmosphere,qìfēn,,,,
年轻人 / 年輕人 / niánqīngrén,Young people / young people / niánqīngrén,年轻人,年輕人,niánqīngrén,年轻人  niánqīngrén,Young,people,young,people,niánqīngrén,,
通过 / 通過 / tōngguò,By / tswans / tōngguò,通过,通過,tōngguò,通过  tōngguò,By,tswans,tōngguò,,,,
接近 / 接近 / jiējìn,Near / close / jiējìn,接近,接近,jiējìn,接近  jiējìn,Near,close,jiējìn,,,,
威胁 / 威脅 / wēixié,Threat / threat / wēixié,威胁,威脅,wēixié,威胁  wēixié,Threat,threat,wēixié,,,,
及时 / 反時 / jíshí,Time / reverse time / jíshí,及时,反時,jíshí,及时  jíshí,Time,reverse,time,jíshí,,,
穷 / 窮 / qióng,Poor / poor / qióng,穷,窮,qióng,穷  qióng,Poor,poor,qióng,,,,
有所 / 有所 / yǒusuǒ,Some / yǒusuǒ,有所,有所,yǒusuǒ,有所  yǒusuǒ,Some,yǒusuǒ,,,,,
至于 / 至於 / zhìyú,As for / as to / zhìyú,至于,至於,zhìyú,至于  zhìyú,As,for,as,to,zhìyú,,
搬 / 搬 / bān,Move / move / bān,搬,搬,bān,搬  bān,Move,move,bān,,,,
瞧 / 瞧 / qiáo,Look / look / qiáo,瞧,瞧,qiáo,瞧  qiáo,Look,look,qiáo,,,,
小 / 小 / xiǎo,Small / small / xiǎo,小,小,xiǎo,小  xiǎo,Small,small,xiǎo,,,,
祖国 / 祖國 / zǔguó,Motherland / Motherland / Z /guóó,祖国,祖國,zǔguó,祖国  zǔguó,Motherland,Motherland,Z,guóó,,,
工厂 / 工廠 / gōngchǎng,Factory / factory / gōngchǎng,工厂,工廠,gōngchǎng,工厂  gōngchǎng,Factory,factory,gōngchǎng,,,,
现场 / 現場 / xiàncháng,Live / Live / xiàNcháng,现场,現場,xiàncháng,现场  xiàncháng,Live,Live,xiàNcháng,,,,
造 / 造 / zào,Create / Zào,造,造,zào,造  zào,Create,Zào,,,,,
顶 / 頂 / dǐng,Top / top / dǐng,顶,頂,dǐng,顶  dǐng,Top,top,dǐng,,,,
统计 / 統計 / tǒngjì,Statistics / statistics / tǒngjì,统计,統計,tǒngjì,统计  tǒngjì,Statistics,statistics,tǒngjì,,,,
想起 / 想起 / xiǎngqǐ,Think of / think / xiǎngqǐ,想起,想起,xiǎngqǐ,想起  xiǎngqǐ,Think,of,think,xiǎngqǐ,,,
站 / 站 / zhàn,Station / station / zhàn,站,站,zhàn,站  zhàn,Station,station,zhàn,,,,
博士 / 博士 / bóshì,Dr. / Dr. / Bóshì,博士,博士,bóshì,博士  bóshì,Dr.,Dr.,Bóshì,,,,
谢谢 / 謝謝 / xièxie,Thank you / thank you / xièxie,谢谢,謝謝,xièxie,谢谢  xièxie,Thank,you,thank,you,xièxie,,
使得 / 使得 / shǐde,Make / so that / shǐde,使得,使得,shǐde,使得  shǐde,Make,so,that,shǐde,,,
打击 / 打擊 / dǎjī,Strike / Strike / Dǎī,打击,打擊,dǎjī,打击  dǎjī,Strike,Strike,Dǎī,,,,
麻烦 / 麻煩 / máfán,Trouble / trouble / máfán,麻烦,麻煩,máfán,麻烦  máfán,Trouble,trouble,máfán,,,,
差不多 / 差不多 / chàbuduō,Almost / almost / chàbuduō,差不多,差不多,chàbuduō,差不多  chàbuduō,Almost,almost,chàbuduō,,,,
数字 / 數字 / shùzì,Number / number / shùzì,数字,數字,shùzì,数字  shùzì,Number,number,shùzì,,,,
致 / 致 / zhì,To / zhì,致,致,zhì,致  zhì,To,zhì,,,,,
称为 / 稱為 / chēngwéi,Called / call / chēngwéi,称为,稱為,chēngwéi,称为  chēngwéi,Called,call,chēngwéi,,,,
简直 / 簡直 / jiǎnzhí,It's almost / jiǎnzhí,简直,簡直,jiǎnzhí,简直  jiǎnzhí,It's,almost,jiǎnzhí,,,,
战士 / 戰士 / zhànshì,Warrior / warrior / zhànshì,战士,戰士,zhànshì,战士  zhànshì,Warrior,warrior,zhànshì,,,,
保险 / 保險 / bǎoxiǎn,Insurance / insurance / bǎoxiǎn,保险,保險,bǎoxiǎn,保险  bǎoxiǎn,Insurance,insurance,bǎoxiǎn,,,,
特色 / 特色 / tèsè,Features / Features / Tèè,特色,特色,tèsè,特色  tèsè,Features,Features,Tèè,,,,
幅 / 幅 / fú,A amplitude / fú,幅,幅,fú,幅  fú,A,amplitude,fú,,,,
周 / 周 / zhōu,Week / week / zhōu,周,周,zhōu,周  zhōu,Week,week,zhōu,,,,
东方 / 東方 / dōngfāng,Orient / Oriental / Dōngfāng,东方,東方,dōngfāng,东方  dōngfāng,Orient,Oriental,Dōngfāng,,,,
爬 / 爬 / pá,Climb / Pá,爬,爬,pá,爬  pá,Climb,Pá,,,,,
代 / 代 / dài,Generation / generation / dài,代,代,dài,代  dài,Generation,generation,dài,,,,
怀疑 / 懷疑 / huáiyí,Doubt / suspect / huáiyí,怀疑,懷疑,huáiyí,怀疑  huáiyí,Doubt,suspect,huáiyí,,,,
相关 / 相關 / xiāngguān,Related / related / xiāngguān,相关,相關,xiāngguān,相关  xiāngguān,Related,related,xiāngguān,,,,
顺利 / 順利 / shùnlì,Shunshi / smooth / shùnlì,顺利,順利,shùnlì,顺利  shùnlì,Shunshi,smooth,shùnlì,,,,
逐渐 / 逐漸 / zhújiàn,Graduation / gradually / zhújiàn,逐渐,逐漸,zhújiàn,逐渐  zhújiàn,Graduation,gradually,zhújiàn,,,,
原 / 原 / yuán,Original / original / yuán,原,原,yuán,原  yuán,Original,original,yuán,,,,
领导人 / 領導人 / lǐngdǎorén,Leader / leader / lǐngdǎorén,领导人,領導人,lǐngdǎorén,领导人  lǐngdǎorén,Leader,leader,lǐngdǎorén,,,,
对 / 對 / duì,Yes / pair / drain,对,對,duì,对  duì,Yes,pair,drain,,,,
算是 / 算是 / suànshì,It's / suànshì,算是,算是,suànshì,算是  suànshì,It's,suànshì,,,,,
承担 / 承擔 / chéngdān,Undertaking / undertaking / chéngdān,承担,承擔,chéngdān,承担  chéngdān,Undertaking,undertaking,chéngdān,,,,
设 / 設 / shè,Set / set / shè,设,設,shè,设  shè,Set,set,shè,,,,
广大 / 廣大 / guǎngdà,The vast / guǎngdà,广大,廣大,guǎngdà,广大  guǎngdà,The,vast,guǎngdà,,,,
突出 / 突出 / tūchū,Highlight / protrusion / tūchū,突出,突出,tūchū,突出  tūchū,Highlight,protrusion,tūchū,,,,
哦 / 哦 / ò,Oh / oh / top,哦,哦,ò,哦  ò,Oh,oh,top,,,,
宗教 / 宗敎 / zōngjiào,Religion / Zong z / zōngjiào,宗教,宗敎,zōngjiào,宗教  zōngjiào,Religion,Zong,z,zōngjiào,,,
样 / 樣 / yàng,Sample / sample / yàng,样,樣,yàng,样  yàng,Sample,sample,yàng,,,,
玉 / 玉 / yù,Jade / Jade /,玉,玉,yù,玉  yù,Jade,Jade,,,,,
将来 / 將來 / jiānglái,Future / Future / Jiānglái,将来,將來,jiānglái,将来  jiānglái,Future,Future,Jiānglái,,,,
表演 / 表演 / biāoyǎn,Performance / performance / biāoyǎn,表演,表演,biāoyǎn,表演  biāoyǎn,Performance,performance,biāoyǎn,,,,
丢 / 丟 / diū,Lost / diū,丢,丟,diū,丢  diū,Lost,diū,,,,,
考察 / 考察 / kǎochá,Examination / inspection / kǎochá,考察,考察,kǎochá,考察  kǎochá,Examination,inspection,kǎochá,,,,
规律 / 規律 / guīlǜ,Law / rules / guīl 规,规律,規律,guīlǜ,规律  guīlǜ,Law,rules,guīl,规,,,
